date,ward,chlorine_mgL,turbidity_NTU
2023-08-16,Podanur,0.05,237.6
2023-08-16,Thudiyalur,0.05,191.1
2023-08-16,Vadakovai,0.05,252.9
2023-08-16,Ganapathy,0.05,138.6
2023-08-16,Kalapatti,0.05,170.3
2023-08-16,Kovaipudur,0.05,155.7
2023-08-16,Selvapuram,0.05,208.3
2023-08-16,Kurichi,0.05,177.7
2023-08-16,Vadavalli,0.05,270.7
2023-08-23,Gandhipuram,0.05,190.3
2023-08-23,RS Puram,0.05,173.6
2023-08-23,Saibaba Colony,0.05,175.9
2023-08-23,Peelamedu,0.05,161.5
2023-08-23,Singanallur,0.05,205.0
2023-08-23,Saravanampatti,0.05,166.9
2023-08-23,Race Course,0.05,152.2
2023-08-23,Ukkadam,0.05,196.9
2023-08-23,Town Hall,0.05,266.2
2023-08-23,Kuniyamuthur,0.05,173.7
2023-08-23,Sundarapuram,0.05,80.5
2023-08-23,Podanur,0.05,188.3
2023-08-23,Thudiyalur,0.05,203.4
2023-08-23,Vadakovai,0.05,148.7
2023-08-23,Ganapathy,0.05,105.1
2023-08-23,Kalapatti,0.05,151.1
2023-08-23,Kovaipudur,0.05,265.1
2023-08-23,Selvapuram,0.05,168.0
2023-08-23,Kurichi,0.05,171.4
2023-08-23,Vadavalli,0.05,192.8
2023-08-30,Gandhipuram,0.05,206.8
2023-08-30,RS Puram,0.05,183.9
2023-08-30,Saibaba Colony,0.05,189.1
2023-08-30,Peelamedu,0.05,165.7
2023-08-30,Singanallur,0.05,172.0
2023-08-30,Saravanampatti,0.05,184.2
2023-08-30,Race Course,0.05,198.2
2023-08-30,Ukkadam,0.05,164.0
2023-08-30,Town Hall,0.05,201.4
2023-08-30,Kuniyamuthur,0.05,122.1
2023-08-30,Sundarapuram,0.05,141.1
2023-08-30,Podanur,0.05,163.9
2023-08-30,Thudiyalur,0.05,186.0
2023-08-30,Vadakovai,0.05,188.9
2023-08-30,Ganapathy,0.05,198.4
2023-08-30,Kalapatti,0.05,244.0
2023-08-30,Kovaipudur,0.05,133.3
2023-08-30,Selvapuram,0.05,167.5
2023-08-30,Kurichi,0.05,217.6
2023-08-30,Vadavalli,0.05,149.5
2023-09-06,Gandhipuram,0.05,194.3
2023-09-06,RS Puram,0.05,198.6
2023-09-06,Saibaba Colony,0.05,169.2
2023-09-06,Peelamedu,0.05,153.0
2023-09-06,Singanallur,0.05,122.0
2023-09-06,Saravanampatti,0.05,176.8
2023-09-06,Race Course,0.05,172.5
2023-09-06,Ukkadam,0.05,132.3
2023-09-06,Town Hall,0.05,158.3
2023-09-06,Kuniyamuthur,0.05,143.4
2023-09-06,Sundarapuram,0.05,178.3
2023-09-06,Podanur,0.05,193.2
2023-09-06,Thudiyalur,0.05,125.0
2023-09-06,Vadakovai,0.05,181.9
2023-09-06,Ganapathy,0.05,201.1
2023-09-06,Kalapatti,0.05,135.8
2023-09-06,Kovaipudur,0.05,134.2
2023-09-06,Selvapuram,0.05,172.7
2023-09-06,Kurichi,0.05,177.8
2023-09-06,Vadavalli,0.05,247.4
2023-09-13,Gandhipuram,0.05,164.6
2023-09-13,RS Puram,0.05,128.8
2023-09-13,Saibaba Colony,0.05,160.4
2023-09-13,Peelamedu,0.05,186.7
2023-09-13,Singanallur,0.05,207.4
2023-09-13,Saravanampatti,0.05,218.9
2023-09-13,Race Course,0.05,196.9
2023-09-13,Ukkadam,0.05,162.9
2023-09-13,Town Hall,0.05,168.8
2023-09-13,Kuniyamuthur,0.05,151.6
2023-09-13,Sundarapuram,0.05,138.9
2023-09-13,Podanur,0.05,167.6
2023-09-13,Thudiyalur,0.05,136.1
2023-09-13,Vadakovai,0.05,162.4
2023-09-13,Ganapathy,0.05,170.3
2023-09-13,Kalapatti,0.05,175.3
2023-09-13,Kovaipudur,0.05,187.9
2023-09-13,Selvapuram,0.05,153.9
2023-09-13,Kurichi,0.05,154.3
2023-09-13,Vadavalli,0.05,129.9
2023-09-20,Gandhipuram,0.05,215.4
2023-09-20,RS Puram,0.05,159.0
2023-09-20,Saibaba Colony,0.05,163.2
2023-09-20,Peelamedu,0.05,252.9
2023-09-20,Singanallur,0.05,127.2
2023-09-20,Saravanampatti,0.05,162.7
2023-09-20,Race Course,0.05,124.5
2023-09-20,Ukkadam,0.05,142.9
2023-09-20,Town Hall,0.05,160.6
2023-09-20,Kuniyamuthur,0.05,213.0
2023-09-20,Sundarapuram,0.05,212.0
2023-09-20,Podanur,0.05,219.5
2023-09-20,Thudiyalur,0.05,140.0
2023-09-20,Vadakovai,0.05,272.6
2023-09-20,Ganapathy,0.05,162.9
2023-09-20,Kalapatti,0.05,169.9
2023-09-20,Kovaipudur,0.05,232.0
2023-09-20,Selvapuram,0.05,215.7
2023-09-20,Kurichi,0.05,160.0
2023-09-20,Vadavalli,0.05,148.7
2023-09-27,Gandhipuram,0.05,228.2
2023-09-27,RS Puram,0.05,177.0
2023-09-27,Saibaba Colony,0.05,123.3
2023-09-27,Peelamedu,0.05,181.7
2023-09-27,Singanallur,0.05,168.3
2023-09-27,Saravanampatti,0.05,176.4
2023-09-27,Race Course,0.05,124.0
2023-09-27,Ukkadam,0.05,150.1
2023-09-27,Town Hall,0.05,169.4
2023-09-27,Kuniyamuthur,0.05,186.8
2023-09-27,Sundarapuram,0.05,180.9
2023-09-27,Podanur,0.05,222.7
2023-09-27,Thudiyalur,0.05,144.5
2023-09-27,Vadakovai,0.05,139.6
2023-09-27,Ganapathy,0.05,157.3
2023-09-27,Kalapatti,0.05,171.4
2023-09-27,Kovaipudur,0.05,146.2
2023-09-27,Selvapuram,0.05,178.5
2023-09-27,Kurichi,0.05,120.1
2023-09-27,Vadavalli,0.05,143.1
2023-10-04,Gandhipuram,0.05,130.3
2023-10-04,RS Puram,0.05,136.5
2023-10-04,Saibaba Colony,0.05,105.3
2023-10-04,Peelamedu,0.05,167.2
2023-10-04,Singanallur,0.05,137.9
2023-10-04,Saravanampatti,0.05,121.5
2023-10-04,Race Course,0.05,114.9
2023-10-04,Ukkadam,0.05,87.7
2023-10-04,Town Hall,0.05,104.1
2023-10-04,Kuniyamuthur,0.05,81.4
2023-10-04,Sundarapuram,0.05,150.5
2023-10-04,Podanur,0.05,135.9
2023-10-04,Thudiyalur,0.05,104.0
2023-10-04,Vadakovai,0.05,128.1
2023-10-04,Ganapathy,0.05,87.2
2023-10-04,Kalapatti,0.05,106.5
2023-10-04,Kovaipudur,0.05,91.5
2023-10-04,Selvapuram,0.05,106.0
2023-10-04,Kurichi,0.05,174.2
2023-10-04,Vadavalli,0.05,67.4
2023-10-11,Gandhipuram,0.05,87.3
2023-10-11,RS Puram,0.05,99.9
2023-10-11,Saibaba Colony,0.05,82.1
2023-10-11,Peelamedu,0.05,58.2
2023-10-11,Singanallur,0.05,62.3
2023-10-11,Saravanampatti,0.05,113.3
2023-10-11,Race Course,0.05,110.0
2023-10-11,Ukkadam,0.05,75.3
2023-10-11,Town Hall,0.05,91.0
2023-10-11,Kuniyamuthur,0.05,108.2
2023-10-11,Sundarapuram,0.05,112.7
2023-10-11,Podanur,0.05,100.9
2023-10-11,Thudiyalur,0.05,76.6
2023-10-11,Vadakovai,0.05,79.6
2023-10-11,Ganapathy,0.05,88.6
2023-10-11,Kalapatti,0.05,84.1
2023-10-11,Kovaipudur,0.05,57.3
2023-10-11,Selvapuram,0.05,89.1
2023-10-11,Kurichi,0.05,65.3
2023-10-11,Vadavalli,0.05,62.1
2023-10-18,Gandhipuram,0.05,86.8
2023-10-18,RS Puram,0.05,100.4
2023-10-18,Saibaba Colony,0.05,110.0
2023-10-18,Peelamedu,0.05,87.7
2023-10-18,Singanallur,0.05,87.5
2023-10-18,Saravanampatti,0.05,76.3
2023-10-18,Race Course,0.05,77.0
2023-10-18,Ukkadam,0.05,73.0
2023-10-18,Town Hall,0.05,58.0
2023-10-18,Kuniyamuthur,0.05,118.9
2023-10-18,Sundarapuram,0.05,114.1
2023-10-18,Podanur,0.05,91.1
2023-10-18,Thudiyalur,0.05,87.1
2023-10-18,Vadakovai,0.05,68.7
2023-10-18,Ganapathy,0.05,62.8
2023-10-18,Kalapatti,0.05,92.2
2023-10-18,Kovaipudur,0.05,82.4
2023-10-18,Selvapuram,0.05,64.6
2023-10-18,Kurichi,0.05,55.5
2023-10-18,Vadavalli,0.05,76.0
2023-10-25,Gandhipuram,0.05,92.0
2023-10-25,RS Puram,0.05,70.3
2023-10-25,Saibaba Colony,0.05,72.2
2023-10-25,Peelamedu,0.05,91.3
2023-10-25,Singanallur,0.05,88.5
2023-10-25,Saravanampatti,0.05,74.3
2023-10-25,Race Course,0.05,66.9
2023-10-25,Ukkadam,0.05,88.2
2023-10-25,Town Hall,0.05,75.2
2023-10-25,Kuniyamuthur,0.05,115.0
2023-10-25,Sundarapuram,0.05,78.1
2023-10-25,Podanur,0.05,51.0
2023-10-25,Thudiyalur,0.05,58.2
2023-10-25,Vadakovai,0.05,87.4
2023-10-25,Ganapathy,0.05,95.3
2023-10-25,Kalapatti,0.05,60.1
2023-10-25,Kovaipudur,0.05,148.6
2023-10-25,Selvapuram,0.05,61.9
2023-10-25,Kurichi,0.05,86.4
2023-10-25,Vadavalli,0.05,84.6
2023-11-01,Gandhipuram,0.05,76.0
2023-11-01,RS Puram,0.05,61.6
2023-11-01,Saibaba Colony,0.05,67.0
2023-11-01,Peelamedu,0.05,76.4
2023-11-01,Singanallur,0.05,97.0
2023-11-01,Saravanampatti,0.05,75.4
2023-11-01,Race Course,0.05,92.6
2023-11-01,Ukkadam,0.05,62.2
2023-11-01,Town Hall,0.05,64.6
2023-11-01,Kuniyamuthur,0.05,88.6
2023-11-01,Sundarapuram,0.05,70.5
2023-11-01,Podanur,0.05,72.0
2023-11-01,Thudiyalur,0.05,82.2
2023-11-01,Vadakovai,0.05,109.7
2023-11-01,Ganapathy,0.05,77.6
2023-11-01,Kalapatti,0.05,52.8
2023-11-01,Kovaipudur,0.05,59.5
2023-11-01,Selvapuram,0.05,64.8
2023-11-01,Kurichi,0.05,51.5
2023-11-01,Vadavalli,0.05,95.9
2023-11-08,Gandhipuram,0.05,128.4
2023-11-08,RS Puram,0.05,59.7
2023-11-08,Saibaba Colony,0.05,98.6
2023-11-08,Peelamedu,0.05,82.7
2023-11-08,Singanallur,0.05,63.2
2023-11-08,Saravanampatti,0.05,68.5
2023-11-08,Race Course,0.05,98.1
2023-11-08,Ukkadam,0.05,95.7
2023-11-08,Town Hall,0.05,87.3
2023-11-08,Kuniyamuthur,0.05,56.6
2023-11-08,Sundarapuram,0.05,116.4
2023-11-08,Podanur,0.05,49.6
2023-11-08,Thudiyalur,0.05,109.0
2023-11-08,Vadakovai,0.05,75.3
2023-11-08,Ganapathy,0.05,108.1
2023-11-08,Kalapatti,0.05,58.8
2023-11-08,Kovaipudur,0.05,75.0
2023-11-08,Selvapuram,0.05,45.8
2023-11-08,Kurichi,0.05,79.6
2023-11-08,Vadavalli,0.05,78.4
2023-11-15,Gandhipuram,0.05,93.5
2023-11-15,RS Puram,0.05,91.3
2023-11-15,Saibaba Colony,0.05,71.4
2023-11-15,Peelamedu,0.05,71.0
2023-11-15,Singanallur,0.05,57.6
2023-11-15,Saravanampatti,0.05,71.1
2023-11-15,Race Course,0.05,79.6
2023-11-15,Ukkadam,0.05,109.2
2023-11-15,Town Hall,0.05,56.9
2023-11-15,Kuniyamuthur,0.05,71.5
2023-11-15,Sundarapuram,0.05,73.5
2023-11-15,Podanur,0.05,57.4
2023-11-15,Thudiyalur,0.05,80.9
2023-11-15,Vadakovai,0.05,85.9
2023-11-15,Ganapathy,0.05,83.1
2023-11-15,Kalapatti,0.05,54.2
2023-11-15,Kovaipudur,0.05,53.0
2023-11-15,Selvapuram,0.05,91.6
2023-11-15,Kurichi,0.05,118.3
2023-11-15,Vadavalli,0.05,66.9
2023-11-22,Gandhipuram,0.05,58.3
2023-11-22,RS Puram,0.05,77.8
2023-11-22,Saibaba Colony,0.05,63.0
2023-11-22,Peelamedu,0.05,56.6
2023-11-22,Singanallur,0.05,93.1
2023-11-22,Saravanampatti,0.05,50.3
2023-11-22,Race Course,0.05,85.0
2023-11-22,Ukkadam,0.05,97.2
2023-11-22,Town Hall,0.05,74.4
2023-11-22,Kuniyamuthur,0.05,51.1
2023-11-22,Sundarapuram,0.05,127.2
2023-11-22,Podanur,0.05,105.7
2023-11-22,Thudiyalur,0.05,99.8
2023-11-22,Vadakovai,0.05,88.8
2023-11-22,Ganapathy,0.05,53.4
2023-11-22,Kalapatti,0.05,63.3
2023-11-22,Kovaipudur,0.05,73.3
2023-11-22,Selvapuram,0.05,86.3
2023-11-22,Kurichi,0.05,74.5
2023-11-22,Vadavalli,0.05,87.5
2023-11-29,Gandhipuram,0.05,85.6
2023-11-29,RS Puram,0.05,81.6
2023-11-29,Saibaba Colony,0.05,56.7
2023-11-29,Peelamedu,0.05,73.6
2023-11-29,Singanallur,0.05,63.4
2023-11-29,Saravanampatti,0.05,52.0
2023-11-29,Race Course,0.05,95.9
2023-11-29,Ukkadam,0.05,74.6
2023-11-29,Town Hall,0.05,99.2
2023-11-29,Kuniyamuthur,0.05,70.4
2023-11-29,Sundarapuram,0.05,79.7
2023-11-29,Podanur,0.05,81.2
2023-11-29,Thudiyalur,0.05,69.4
2023-11-29,Vadakovai,0.05,68.8
2023-11-29,Ganapathy,0.05,67.1
2023-11-29,Kalapatti,0.05,102.7
2023-11-29,Kovaipudur,0.05,81.8
2023-11-29,Selvapuram,0.05,54.8
2023-11-29,Kurichi,0.05,77.3
2023-11-29,Vadavalli,0.05,72.4
2023-12-06,Gandhipuram,0.05,27.2
2023-12-06,RS Puram,0.05,45.3
2023-12-06,Saibaba Colony,0.05,52.5
2023-12-06,Peelamedu,0.13,20.7
2023-12-06,Singanallur,0.05,43.4
2023-12-06,Saravanampatti,0.05,36.2
2023-12-06,Race Course,0.05,37.4
2023-12-06,Ukkadam,0.05,53.3
2023-12-06,Town Hall,0.05,27.1
2023-12-06,Kuniyamuthur,0.05,39.0
2023-12-06,Sundarapuram,0.05,44.0
2023-12-06,Podanur,0.52,20.7
2023-12-06,Thudiyalur,0.05,39.6
2023-12-06,Vadakovai,0.05,26.1
2023-12-06,Ganapathy,0.05,38.8
2023-12-06,Kalapatti,0.05,28.8
2023-12-06,Kovaipudur,0.05,26.9
2023-12-06,Selvapuram,0.05,18.8
2023-12-06,Kurichi,0.05,46.8
2023-12-06,Vadavalli,0.05,31.7
2023-12-13,Gandhipuram,0.22,12.9
2023-12-13,RS Puram,0.25,19.5
2023-12-13,Saibaba Colony,0.05,24.3
2023-12-13,Peelamedu,0.52,12.8
2023-12-13,Singanallur,0.05,17.7
2023-12-13,Saravanampatti,0.05,27.8
2023-12-13,Race Course,0.05,16.2
2023-12-13,Ukkadam,0.28,17.5
2023-12-13,Town Hall,0.05,25.1
2023-12-13,Kuniyamuthur,0.05,19.3
2023-12-13,Sundarapuram,0.05,29.5
2023-12-13,Podanur,0.7,15.8
2023-12-13,Thudiyalur,0.19,28.5
2023-12-13,Vadakovai,0.09,11.3
2023-12-13,Ganapathy,0.05,20.2
2023-12-13,Kalapatti,0.05,18.4
2023-12-13,Kovaipudur,0.26,17.8
2023-12-13,Selvapuram,0.05,18.9
2023-12-13,Kurichi,0.23,11.2
2023-12-13,Vadavalli,0.05,21.3
2023-12-20,Gandhipuram,0.1,26.4
2023-12-20,RS Puram,0.44,21.2
2023-12-20,Saibaba Colony,0.05,20.3
2023-12-20,Peelamedu,0.1,18.8
2023-12-20,Singanallur,0.05,20.0
2023-12-20,Saravanampatti,0.05,17.7
2023-12-20,Race Course,0.05,17.5
2023-12-20,Ukkadam,0.46,9.5
2023-12-20,Town Hall,0.05,18.8
2023-12-20,Kuniyamuthur,0.05,23.7
2023-12-20,Sundarapuram,0.05,12.9
2023-12-20,Podanur,0.42,26.5
2023-12-20,Thudiyalur,0.47,19.7
2023-12-20,Vadakovai,0.05,20.6
2023-12-20,Ganapathy,0.05,12.2
2023-12-20,Kalapatti,0.05,15.7
2023-12-20,Kovaipudur,0.05,16.2
2023-12-20,Selvapuram,0.21,16.5
2023-12-20,Kurichi,0.05,16.5
2023-12-20,Vadavalli,0.05,21.1
2023-12-27,Gandhipuram,0.05,17.2
2023-12-27,RS Puram,0.52,14.1
2023-12-27,Saibaba Colony,0.42,13.1
2023-12-27,Peelamedu,0.09,14.8
2023-12-27,Singanallur,0.05,15.2
2023-12-27,Saravanampatti,0.05,30.9
2023-12-27,Race Course,0.05,9.1
2023-12-27,Ukkadam,0.12,20.0
2023-12-27,Town Hall,0.27,14.3
2023-12-27,Kuniyamuthur,0.07,13.9
2023-12-27,Sundarapuram,0.05,20.0
2023-12-27,Podanur,0.44,17.2
2023-12-27,Thudiyalur,0.48,16.4
2023-12-27,Vadakovai,0.05,21.8
2023-12-27,Ganapathy,0.05,14.8
2023-12-27,Kalapatti,0.05,22.3
2023-12-27,Kovaipudur,0.11,10.9
2023-12-27,Selvapuram,0.18,19.8
2023-12-27,Kurichi,0.18,16.3
2023-12-27,Vadavalli,0.05,8.7
